ROW,GISJOIN,FIPS,ADI_NATRANK,ADI_STATERNK
124413,G29009500133133,290950133133,63,4
124414,G29009500133134,290950133134,76,6
124415,G29009500134011,290950134011,63,4
124416,G29009500134012,290950134012,71,5
124417,G29009500134051,290950134051,54,3
124418,G29009500134052,290950134052,46,2
124419,G29009500134071,290950134071,31,1
124420,G29009500134072,290950134072,32,1
124421,G29009500134101,290950134101,93,9
124422,G29009500134102,290950134102,91,9
124423,G29009500134103,290950134103,91,9
124424,G29009500134104,290950134104,91,9
124425,G29009500134161,290950134161,66,5
124426,G29009500134171,290950134171,66,5
124427,G29009500134172,290950134172,72,6
124428,G29009500134173,290950134173,67,5
124429,G29009500134181,290950134181,53,3
124430,G29009500134182,290950134182,34,1
124431,G29009500134183,290950134183,69,5
124432,G29009500135021,290950135021,40,2
124433,G29009500135022,290950135022,52,3
124434,G29009500135023,290950135023,45,2
124435,G29009500135024,290950135024,44,2
124436,G29009500135025,290950135025,57,3
124437,G29009500135041,290950135041,32,1
124438,G29009500135042,290950135042,33,1
124439,G29009500135043,290950135043,33,1
124440,G29009500136061,290950136061,35,1
124441,G29009500136121,290950136121,23,1
124442,G29009500136122,290950136122,21,1
124443,G29009500136123,290950136123,24,1
124444,G29009500136124,290950136124,PH,PH
124445,G29009500136125,290950136125,32,1
124446,G29009500136131,290950136131,62,4
124447,G29009500136132,290950136132,68,5
124448,G29009500136133,290950136133,70,5
124449,G29009500136141,290950136141,16,1
124450,G29009500136151,290950136151,47,2
124451,G29009500136152,290950136152,42,2
124452,G29009500137051,290950137051,73,6
124453,G29009500137061,290950137061,67,5
124454,G29009500137062,290950137062,77,6
124455,G29009500137063,290950137063,70,5
124456,G29009500137071,290950137071,58,4
124457,G29009500137072,290950137072,65,4
124458,G29009500137081,290950137081,49,3
124459,G29009500137082,290950137082,28,1
124460,G29009500138011,290950138011,48,2
124461,G29009500138012,290950138012,56,3
124462,G29009500138013,290950138013,42,2
124463,G29009500138031,290950138031,51,3
124464,G29009500138032,290950138032,53,3
124465,G29009500138033,290950138033,53,3
124466,G29009500138041,290950138041,43,2
124467,G29009500138042,290950138042,36,1
124468,G29009500139021,290950139021,38,2
124469,G29009500139041,290950139041,42,2
124470,G29009500139042,290950139042,53,3
124471,G29009500139043,290950139043,35,1
124472,G29009500139044,290950139044,23,1
124473,G29009500139161,290950139161,21,1
124474,G29009500139162,290950139162,29,1
124475,G29009500139163,290950139163,45,2
124476,G29009500139164,290950139164,39,2
124477,G29009500139171,290950139171,26,1
124478,G29009500139172,290950139172,26,1
124479,G29009500139181,290950139181,13,1
124480,G29009500139182,290950139182,19,1
124481,G29009500139183,290950139183,22,1
124482,G29009500140021,290950140021,34,1
124483,G29009500140022,290950140022,45,2
124484,G29009500140041,290950140041,61,4
124485,G29009500140042,290950140042,70,5
124486,G29009500140043,290950140043,66,5
124487,G29009500140051,290950140051,53,3
124488,G29009500140052,290950140052,61,4
124489,G29009500140053,290950140053,77,6
124490,G29009500140054,290950140054,71,5
124491,G29009500140061,290950140061,49,3
124492,G29009500140062,290950140062,68,5
124493,G29009500140063,290950140063,50,3
124494,G29009500140081,290950140081,66,5
124495,G29009500140082,290950140082,68,5
124496,G29009500140083,290950140083,73,6
124497,G29009500140091,290950140091,33,1
124498,G29009500140092,290950140092,39,2
124499,G29009500141111,290950141111,52,3
124500,G29009500141112,290950141112,17,1
124501,G29009500141121,290950141121,26,1
124502,G29009500141201,290950141201,28,1
124503,G29009500141202,290950141202,41,2
124504,G29009500141211,290950141211,61,4
124505,G29009500141212,290950141212,71,5
124506,G29009500141213,290950141213,66,5
124507,G29009500141214,290950141214,70,5
124508,G29009500141215,290950141215,57,3
124509,G29009500141221,290950141221,44,2
124510,G29009500141231,290950141231,60,4
124511,G29009500141232,290950141232,76,6
124512,G29009500141241,290950141241,64,4
124513,G29009500141242,290950141242,62,4
124514,G29009500141243,290950141243,71,5
124515,G29009500141251,290950141251,47,2
124516,G29009500141252,290950141252,46,2
124517,G29009500141261,290950141261,48,2
124518,G29009500141262,290950141262,49,3
124519,G29009500141263,290950141263,65,4
124520,G29009500141264,290950141264,49,3
124521,G29009500141265,290950141265,64,4
124522,G29009500141271,290950141271,67,5
124523,G29009500141272,290950141272,84,8
124524,G29009500141281,290950141281,45,2
124525,G29009500141282,290950141282,70,5
124526,G29009500141283,290950141283,60,4
124527,G29009500141284,290950141284,75,6
124528,G29009500142031,290950142031,23,1
124529,G29009500142032,290950142032,21,1
124530,G29009500142033,290950142033,54,3
124531,G29009500142051,290950142051,49,3
124532,G29009500142052,290950142052,53,3
124533,G29009500142053,290950142053,58,4
124534,G29009500142061,290950142061,20,1
124535,G29009500142062,290950142062,30,1
124536,G29009500142063,290950142063,38,2
124537,G29009500143001,290950143001,62,4
124538,G29009500143002,290950143002,29,1
124539,G29009500143003,290950143003,73,6
124540,G29009500143004,290950143004,58,4
124541,G29009500144001,290950144001,42,2
124542,G29009500144002,290950144002,40,2
124543,G29009500145011,290950145011,45,2
124544,G29009500145012,290950145012,54,3
124545,G29009500145013,290950145013,87,8
124546,G29009500145014,290950145014,60,4
124547,G29009500145031,290950145031,99,10
124548,G29009500145032,290950145032,95,10
124549,G29009500145041,290950145041,64,4
124550,G29009500145042,290950145042,59,4
124551,G29009500145043,290950145043,58,4
124552,G29009500146011,290950146011,71,5
124553,G29009500146012,290950146012,68,5
124554,G29009500146013,290950146013,69,5
124555,G29009500146014,290950146014,68,5
124556,G29009500146031,290950146031,69,5
124557,G29009500146032,290950146032,73,6
124558,G29009500146033,290950146033,70,5
124559,G29009500146041,290950146041,79,7
124560,G29009500146042,290950146042,83,7
124561,G29009500146043,290950146043,63,4
124562,G29009500146044,290950146044,74,6
124563,G29009500147011,290950147011,47,2
124564,G29009500147012,290950147012,56,3
124565,G29009500147013,290950147013,60,4
124566,G29009500147021,290950147021,58,4
124567,G29009500147022,290950147022,55,3
124568,G29009500147023,290950147023,54,3
124569,G29009500148041,290950148041,40,2
124570,G29009500148042,290950148042,23,1
124571,G29009500148061,290950148061,51,3
124572,G29009500148062,290950148062,42,2
124573,G29009500148063,290950148063,45,2
124574,G29009500149021,290950149021,54,3
124575,G29009500149022,290950149022,80,7
124576,G29009500149031,290950149031,38,2
124577,G29009500149032,290950149032,38,2
124578,G29009500149033,290950149033,37,2
124579,G29009500149041,290950149041,55,3
124580,G29009500149042,290950149042,44,2
124581,G29009500149043,290950149043,51,3
124582,G29009500149044,290950149044,56,3
124583,G29009500149051,290950149051,62,4
124584,G29009500149052,290950149052,34,1
124585,G29009500149053,290950149053,30,1
124586,G29009500149054,290950149054,40,2
124587,G29009500150001,290950150001,38,2
124588,G29009500150002,290950150002,76,6
124589,G29009500150003,290950150003,73,6
124590,G29009500151001,290950151001,65,4
124591,G29009500151002,290950151002,74,6
124592,G29009500151003,290950151003,68,5
124593,G29009500152001,290950152001,46,2
124594,G29009500152002,290950152002,24,1
124595,G29009500152003,290950152003,GQ,GQ
124596,G29009500153001,290950153001,68,5
124597,G29009500153002,290950153002,83,7
124598,G29009500153003,290950153003,65,4
124599,G29009500154011,290950154011,GQ,GQ
124600,G29009500154012,290950154012,GQ,GQ
124601,G29009500154013,290950154013,79,7
124602,G29009500154021,290950154021,94,9
124603,G29009500154022,290950154022,92,9
124604,G29009500155001,290950155001,93,9
124605,G29009500155002,290950155002,PH,PH
124606,G29009500155003,290950155003,95,10
124607,G29009500156001,290950156001,100,10
124608,G29009500156002,290950156002,99,10
124609,G29009500156003,290950156003,98,10
124610,G29009500157011,290950157011,70,5
124611,G29009500157012,290950157012,41,2
124612,G29009500157021,290950157021,34,1
124613,G29009500157022,290950157022,41,2
124614,G29009500157023,290950157023,39,2
124615,G29009500158001,290950158001,33,1
124616,G29009500158002,290950158002,35,1
124617,G29009500159001,290950159001,73,6
124618,G29009500159002,290950159002,GQ,GQ
124619,G29009500160001,290950160001,91,9
124620,G29009500160002,290950160002,90,9
124621,G29009500161001,290950161001,65,4
124622,G29009500161002,290950161002,72,6
124623,G29009500162001,290950162001,57,3
124624,G29009500162002,290950162002,95,10
124625,G29009500163001,290950163001,95,10
124626,G29009500163002,290950163002,94,9
124627,G29009500163003,290950163003,85,8
124628,G29009500164001,290950164001,96,10
124629,G29009500165001,290950165001,100,10
124630,G29009500165002,290950165002,100,10
124631,G29009500166001,290950166001,95,10
124632,G29009500166002,290950166002,96,10
124633,G29009500167001,290950167001,57,3
124634,G29009500167002,290950167002,57,3
124635,G29009500167003,290950167003,57,3
124636,G29009500167004,290950167004,57,3
124637,G29009500168011,290950168011,56,3
124638,G29009500168012,290950168012,70,5
124639,G29009500168013,290950168013,60,4
124640,G29009500168021,290950168021,54,3
124641,G29009500168022,290950168022,59,4
124642,G29009500169001,290950169001,70,5
124643,G29009500169002,290950169002,89,8
124644,G29009500169003,290950169003,98,10
124645,G29009500170001,290950170001,91,9
124646,G29009500170002,290950170002,93,9
124647,G29009500171001,290950171001,95,10
124648,G29009500171002,290950171002,96,10
124649,G29009500171003,290950171003,95,10
124650,G29009500171004,290950171004,97,10
124651,G29009500172001,290950172001,80,7
124652,G29009500172002,290950172002,80,7
124653,G29009500172003,290950172003,80,7
124654,G29009500172004,290950172004,80,7
124655,G29009500173001,290950173001,47,2
124656,G29009500173002,290950173002,46,2
124657,G29009500173003,290950173003,52,3
124658,G29009500173004,290950173004,47,2
124659,G29009500174001,290950174001,82,7
124660,G29009500174002,290950174002,82,7
124661,G29009500174003,290950174003,82,7
124662,G29009500175001,290950175001,85,8
124663,G29009500175002,290950175002,82,7
124664,G29009500176001,290950176001,58,4
124665,G29009500176002,290950176002,46,2
124666,G29009500176003,290950176003,65,4
124667,G29009500176004,290950176004,54,3
124668,G29009500177001,290950177001,56,3
124669,G29009500177002,290950177002,66,5
124670,G29009500177003,290950177003,55,3
124671,G29009500177004,290950177004,50,3
124672,G29009500178001,290950178001,52,3
124673,G29009500178002,290950178002,58,4
124674,G29009500178003,290950178003,52,3
124675,G29009500178004,290950178004,51,3
124676,G29009500179001,290950179001,51,3
124677,G29009500179002,290950179002,51,3
124678,G29009500179003,290950179003,59,4
124679,G29009500179004,290950179004,53,3
124680,G29009500180001,290950180001,55,3
124681,G29009500180002,290950180002,68,5
124682,G29009500180003,290950180003,73,6
124683,G29009500181011,290950181011,26,1
124684,G29009500181012,290950181012,41,2
124685,G29009500181013,290950181013,23,1
124686,G29009500181021,290950181021,23,1
124687,G29009500182001,290950182001,24,1
124688,G29009500182002,290950182002,29,1
124689,G29009500185001,290950185001,24,1
124690,G29009500185002,290950185002,25,1
124691,G29009500185003,290950185003,47,2
124692,G29009500186001,290950186001,40,2
124693,G29009500186002,290950186002,50,3
124694,G29009500193011,290950193011,59,4
124695,G29009500193012,290950193012,59,4
124696,G29009500193021,290950193021,42,2
124697,G29009500193022,290950193022,40,2
124698,G29009509801011,290959801011,PH,PH
124699,G29009509808021,290959808021,PH,PH
124700,G29009509883001,290959883001,48,2
124701,G29009509891001,290959891001,PH,PH
124702,G29009509892001,290959892001,PH,PH
124703,G29009700101001,290970101001,GQ,GQ
124704,G29009700101002,290970101002,93,9
124705,G29009700101003,290970101003,88,8
124706,G29009700101004,290970101004,97,10
124707,G29009700102001,290970102001,53,3
124708,G29009700102002,290970102002,76,6
124709,G29009700102003,290970102003,69,5
124710,G29009700102004,290970102004,88,8
124711,G29009700103011,290970103011,GQ,GQ
124712,G29009700103012,290970103012,68,5
124713,G29009700103013,290970103013,71,5
124714,G29009700103021,290970103021,84,8
124715,G29009700103022,290970103022,65,4
124716,G29009700104001,290970104001,68,5
124717,G29009700104002,290970104002,69,5
124718,G29009700104003,290970104003,85,8
124719,G29009700104004,290970104004,56,3
124720,G29009700105001,290970105001,56,3
124721,G29009700105002,290970105002,93,9
124722,G29009700105003,290970105003,79,7
124723,G29009700105004,290970105004,82,7
124724,G29009700105005,290970105005,80,7
124725,G29009700105006,290970105006,83,7
124726,G29009700106011,290970106011,93,9
124727,G29009700106012,290970106012,95,10
124728,G29009700106013,290970106013,85,8
124729,G29009700106021,290970106021,85,8
124730,G29009700106022,290970106022,81,7
124731,G29009700106023,290970106023,80,7
124732,G29009700107001,290970107001,84,8
124733,G29009700107002,290970107002,90,9
124734,G29009700107003,290970107003,70,5
124735,G29009700108001,290970108001,100,10
124736,G29009700108002,290970108002,100,10
124737,G29009700108003,290970108003,86,8
124738,G29009700108004,290970108004,92,9
124739,G29009700108005,290970108005,92,9
124740,G29009700109011,290970109011,77,6
124741,G29009700109012,290970109012,89,8
124742,G29009700109021,290970109021,74,6
124743,G29009700109022,290970109022,84,8
124744,G29009700110001,290970110001,99,10
124745,G29009700110002,290970110002,94,9
124746,G29009700110003,290970110003,96,10
124747,G29009700110004,290970110004,98,10
124748,G29009700110005,290970110005,99,10
124749,G29009700111001,290970111001,59,4
124750,G29009700111002,290970111002,92,9
124751,G29009700112011,290970112011,57,3
124752,G29009700112012,290970112012,57,3
124753,G29009700112021,290970112021,77,6
124754,G29009700112022,290970112022,91,9
124755,G29009700113011,290970113011,37,2
124756,G29009700113012,290970113012,75,6
124757,G29009700113013,290970113013,64,4
124758,G29009700113021,290970113021,65,4
124759,G29009700113022,290970113022,74,6
124760,G29009700113023,290970113023,58,4
124761,G29009700114001,290970114001,76,6
124762,G29009700114002,290970114002,79,7
124763,G29009700114003,290970114003,75,6
124764,G29009700114004,290970114004,85,8
124765,G29009700115011,290970115011,67,5
124766,G29009700115012,290970115012,76,6
124767,G29009700115013,290970115013,79,7
124768,G29009700115014,290970115014,86,8
124769,G29009700115021,290970115021,67,5
124770,G29009700115022,290970115022,63,4
124771,G29009700115023,290970115023,68,5
124772,G29009700116001,290970116001,90,9
124773,G29009700116002,290970116002,91,9
124774,G29009700116003,290970116003,94,9
